model,year,price,transmission,mileage,fueltype,tax,mpg,enginesize
 Adam,2015,5510.0,Manual,39060,Petrol,125,53.3,1.4
 Adam,2016,7810.0,Manual,27100,Petrol,125,53.3,1.2
 Adam,2015,4780.0,Manual,77607,Petrol,125,53.3,1.2
 Adam,2017,8225.0,Manual,3500,Petrol,145,53.3,1.2
 Adam,2017,6995.0,Manual,34675,Petrol,145,52.3,1.4
 Adam,2017,8900.0,Manual,5597,Petrol,145,53.3,1.2
 Adam,2017,7500.0,Manual,21595,Petrol,125,53.3,1.2
 Adam,2017,8494.0,Manual,17412,Petrol,150,52.3,1.4
 Adam,2019,9850.0,Manual,5034,Petrol,150,44.8,1.2
 Adam,2016,7250.0,Manual,23885,Petrol,125,53.3,1.2
 Adam,2018,8988.0,Manual,6695,Petrol,145,53.3,1.2
 Adam,2019,10400.0,Manual,2569,Petrol,145,44.8,1.2
 Adam,2017,6790.0,Manual,33157,Petrol,125,52.3,1.4
 Adam,2015,6250.0,Manual,10870,Petrol,125,53.3,1.2
 Adam,2019,9700.0,Manual,2594,Petrol,145,44.8,1.2
 Adam,2013,5995.0,Manual,32800,Petrol,125,51.4,1.4
 Adam,2015,7995.0,Manual,8500,Petrol,125,53.3,1.2
 Adam,2014,5620.0,Manual,45822,Petrol,125,53.3,1.2
 Adam,2014,5300.0,Manual,28227,Petrol,125,53.3,1.2
 Adam,2017,7350.0,Manual,19804,Petrol,150,53.3,1.2
 Adam,2019,9467.0,Manual,9131,Petrol,150,44.8,1.2
 Adam,2017,8490.0,Manual,17460,Petrol,125,53.3,1.2
 Adam,2017,8140.0,Manual,12536,Petrol,125,53.3,1.2
 Adam,2015,7000.0,Manual,55000,Petrol,150,47.9,1.4
 Adam,2018,8490.0,Manual,27704,Petrol,150,53.3,1.2
 Adam,2018,10996.0,Manual,3755,Petrol,145,53.3,1.2
 Adam,2015,6620.0,Manual,38561,Petrol,125,53.3,1.2
 Adam,2019,10995.0,Manual,100,Petrol,150,53.3,1.2
 Adam,2015,7310.0,Manual,7524,Petrol,125,53.3,1.2
 Adam,2018,8720.0,Manual,7358,Petrol,145,53.3,1.2
 Adam,2017,6799.0,Manual,33609,Petrol,145,53.3,1.2
 Adam,2018,8799.0,Manual,27704,Petrol,145,53.3,1.2
 Adam,2019,10495.0,Manual,20,Petrol,150,44.8,1.2
 Adam,2016,8000.0,Manual,12096,Petrol,125,52.3,1.4
 Adam,2019,10995.0,Manual,13,Petrol,150,44.8,1.2
 Adam,2019,10995.0,Manual,10,Petrol,150,44.8,1.2
 Adam,2015,7799.0,Manual,23594,Petrol,125,52.3,1.4
 Adam,2017,7499.0,Manual,30337,Petrol,150,52.3,1.4
 Adam,2019,10995.0,Manual,10,Petrol,145,44.8,1.2
 Adam,2014,6799.0,Manual,26152,Petrol,125,53.3,1.2
 Adam,2018,9495.0,Manual,11158,Petrol,145,53.3,1.2
 Adam,2017,7995.0,Manual,33399,Petrol,145,53.3,1.2
 Adam,2018,8795.0,Manual,20845,Petrol,145,53.3,1.2
 Adam,2017,8399.0,Manual,14299,Petrol,150,55.4,1.0
 Adam,2017,10499.0,Semi-Auto,11907,Petrol,30,56.5,1.4
 Adam,2016,8995.0,Semi-Auto,24500,Petrol,30,56.5,1.4
 Adam,2017,7995.0,Manual,25629,Petrol,125,53.3,1.2
 Adam,2018,9195.0,Manual,14085,Petrol,145,44.8,1.2
 Adam,2016,7290.0,Manual,28936,Petrol,125,53.3,1.2
 Adam,2014,6345.0,Manual,40955,Petrol,125,53.3,1.4
 Adam,2018,8790.0,Manual,21951,Petrol,145,53.3,1.2
 Adam,2017,7490.0,Manual,32000,Petrol,150,53.3,1.2
 Adam,2015,6495.0,Manual,38317,Petrol,125,53.3,1.2
 Adam,2016,6443.0,Manual,41524,Petrol,125,53.3,1.2
 Adam,2017,8150.0,Manual,12836,Petrol,145,53.3,1.2
 Adam,2017,8590.0,Manual,10531,Petrol,145,53.3,1.2
 Adam,2017,7999.0,Manual,40270,Petrol,125,53.3,1.2
 Adam,2015,6499.0,Manual,21429,Petrol,30,57.6,1.2
 Adam,2016,8495.0,Manual,29229,Petrol,30,57.6,1.0
 Adam,2019,9990.0,Manual,7123,Petrol,145,44.8,1.2
 Adam,2017,8260.0,Manual,22520,Petrol,145,53.3,1.2
 Adam,2017,9999.0,Manual,8387,Petrol,145,53.3,1.2
 Adam,2015,8750.0,Manual,37856,Petrol,145,47.9,1.4
 Adam,2017,7695.0,Manual,47409,Petrol,125,52.3,1.4
 Adam,2017,7325.0,Manual,37061,Petrol,125,53.3,1.2
 Adam,2017,7995.0,Manual,19250,Petrol,150,53.3,1.2
 Adam,2019,9743.0,Manual,1160,Petrol,145,44.8,1.2
 Adam,2016,6770.0,Manual,39638,Petrol,125,53.3,1.2
 Adam,2019,9995.0,Manual,10000,Petrol,145,44.8,1.2
 Adam,2017,9995.0,Manual,21873,Petrol,145,52.3,1.4
 Adam,2017,7490.0,Manual,13848,Petrol,145,53.3,1.2
 Adam,2017,6890.0,Manual,31389,Petrol,125,53.3,1.2
 Adam,2018,8970.0,Manual,5700,Petrol,145,44.8,1.2
 Adam,2019,10995.0,Manual,8,Petrol,145,44.8,1.2
 Adam,2017,7980.0,Manual,13501,Petrol,145,53.3,1.2
 Adam,2017,7390.0,Manual,12198,Petrol,145,53.3,1.2
 Adam,2019,9999.0,Manual,1857,Petrol,145,44.8,1.2
 Adam,2019,9999.0,Manual,6293,Petrol,145,44.8,1.2
 Adam,2018,8499.0,Manual,16374,Petrol,145,44.8,1.2
 Adam,2013,5947.0,Manual,21651,Petrol,125,51.4,1.4
 Adam,2018,9499.0,Manual,3569,Petrol,145,53.3,1.2
 Adam,2015,6550.0,Manual,28000,Petrol,125,53.3,1.4
 Adam,2014,6171.0,Manual,31526,Petrol,125,51.4,1.4
 Adam,2016,8378.0,Manual,22875,Petrol,125,52.3,1.4
 Adam,2016,5999.0,Manual,28135,Petrol,125,53.3,1.2
 Adam,2014,5699.0,Manual,27326,Petrol,125,53.3,1.2
 Adam,2019,10498.0,Manual,2424,Petrol,150,44.8,1.2
 Adam,2019,10495.0,Manual,3455,Petrol,145,44.8,1.2
 Adam,2018,8895.0,Manual,17800,Petrol,145,53.3,1.2
 Adam,2014,6495.0,Manual,57750,Petrol,125,53.3,1.4
 Adam,2019,8495.0,Manual,8000,Petrol,145,44.8,1.2
 Adam,2019,9995.0,Manual,9,Petrol,145,44.8,1.2
 Adam,2017,7999.0,Manual,7390,Petrol,150,53.3,1.2
 Adam,2016,7499.0,Manual,24456,Petrol,125,53.3,1.2
 Adam,2017,7499.0,Manual,23133,Petrol,150,53.3,1.2
 Adam,2016,7499.0,Manual,26703,Petrol,125,53.3,1.2
 Adam,2018,12499.0,Manual,9037,Petrol,145,44.8,1.2
 Adam,2018,8999.0,Manual,17281,Petrol,150,53.3,1.2
 Adam,2017,8499.0,Manual,9647,Petrol,125,53.3,1.2
 Adam,2014,5750.0,Manual,17000,Petrol,125,53.3,1.2
 Adam,2017,7290.0,Manual,32530,Petrol,125,53.3,1.2
 Adam,2018,7875.0,Manual,22157,Petrol,145,53.3,1.2
 Adam,2019,9994.0,Manual,529,Petrol,145,44.8,1.2
 Adam,2017,7995.0,Manual,8000,Petrol,145,53.3,1.2
 Adam,2018,8994.0,Manual,1753,Petrol,145,44.8,1.2
 Adam,2018,8994.0,Manual,1312,Petrol,145,44.8,1.2
 Adam,2018,8994.0,Manual,4734,Petrol,145,53.3,1.2
 Adam,2018,8994.0,Manual,3609,Petrol,145,44.8,1.2
 Adam,2018,8750.0,Manual,3288,Petrol,145,53.3,1.2
 Adam,2018,9450.0,Manual,4624,Petrol,145,44.8,1.2
 Adam,2018,9999.0,Manual,4933,Petrol,145,53.3,1.2
 Adam,2016,7450.0,Manual,14005,Petrol,125,53.3,1.4
 Adam,2015,7100.0,Manual,29577,Petrol,125,52.3,1.4
 Adam,2014,6000.0,Manual,30151,Petrol,125,53.3,1.2
 Adam,2014,6300.0,Manual,24517,Petrol,125,51.4,1.4
 Adam,2016,7500.0,Manual,22958,Petrol,125,53.3,1.4
 Adam,2015,7300.0,Manual,28938,Petrol,125,53.3,1.4
 Adam,2018,9000.0,Manual,25731,Petrol,145,44.1,0.0
 Adam,2016,7500.0,Manual,13000,Petrol,125,53.3,1.2
 Adam,2018,7990.0,Manual,18000,Petrol,145,53.3,1.2
 Adam,2019,11000.0,Manual,5,Petrol,145,44.8,1.2
 Adam,2016,7000.0,Manual,30000,Petrol,125,53.3,1.2
 Adam,2019,10750.0,Manual,1570,Petrol,145,44.8,1.2
 Adam,2016,8014.0,Manual,15922,Petrol,125,53.3,1.2
 Adam,2016,6990.0,Manual,18162,Petrol,125,53.3,1.2
 Adam,2015,5990.0,Manual,43289,Petrol,125,53.3,1.4
 Adam,2016,6999.0,Manual,34651,Petrol,125,53.3,1.2
 Adam,2014,5596.0,Manual,51254,Petrol,30,56.5,1.2
 Adam,2014,5561.0,Manual,55861,Petrol,125,53.3,1.2
 Adam,2013,5497.0,Manual,49879,Petrol,125,51.4,1.4
 Adam,2015,7660.0,Manual,9350,Petrol,125,53.3,1.4
 Adam,2013,4999.0,Manual,50000,Petrol,125,53.3,1.2
 Adam,2015,6495.0,Manual,43951,Petrol,125,53.3,1.2
 Adam,2014,6522.0,Manual,25001,Petrol,125,51.4,1.4
 Adam,2015,7500.0,Manual,16458,Petrol,125,51.4,1.4
 Adam,2017,10500.0,Manual,17350,Petrol,145,47.9,1.4
 Adam,2015,6000.0,Manual,48704,Petrol,125,51.4,1.4
 Adam,2016,7700.0,Manual,23011,Petrol,125,53.3,1.2
 Adam,2016,8300.0,Manual,29327,Petrol,125,52.3,1.4
 Adam,2016,8000.0,Manual,20324,Petrol,125,53.3,1.2
 Adam,2016,7600.0,Manual,10837,Petrol,125,53.3,1.2
 Adam,2015,7600.0,Manual,27174,Petrol,125,53.3,1.4
 Adam,2016,6600.0,Manual,38171,Petrol,125,53.3,1.2
 Adam,2015,6700.0,Manual,32068,Petrol,125,53.3,1.2
 Adam,2016,7400.0,Manual,26441,Petrol,125,53.3,1.2
 Adam,2016,7400.0,Manual,25723,Petrol,125,53.3,1.2
 Adam,2014,6000.0,Manual,50980,Petrol,125,51.4,1.4
 Adam,2015,7200.0,Manual,24069,Petrol,125,52.3,1.4
 Adam,2015,7000.0,Manual,27004,Petrol,125,53.3,1.2
 Adam,2018,9800.0,Manual,5401,Petrol,145,53.3,1.2
 Adam,2017,7700.0,Manual,44929,Petrol,145,53.3,1.2
 Adam,2018,9500.0,Manual,9912,Petrol,150,44.8,1.2
 Adam,2019,10700.0,Manual,12,Petrol,150,44.8,1.2
 Adam,2018,9000.0,Manual,29004,Petrol,145,52.3,1.4
 Adam,2017,8000.0,Manual,9983,Petrol,125,53.3,1.2
 Adam,2018,9100.0,Manual,5888,Petrol,145,53.3,1.2
 Adam,2017,8700.0,Manual,14165,Petrol,145,53.3,1.2
 Adam,2016,7200.0,Manual,18182,Petrol,125,52.3,1.4
 Adam,2018,9249.0,Manual,2339,Petrol,145,44.8,1.2
 Adam,2015,7299.0,Manual,20090,Petrol,125,53.3,1.4
 Adam,2013,7000.0,Manual,15303,Petrol,125,51.4,1.4
 Adam,2019,13499.0,Manual,1296,Petrol,145,44.8,1.2
 Adam,2018,8999.0,Manual,6736,Petrol,140,53.3,1.2
 Adam,2019,8799.0,Manual,1054,Petrol,145,44.8,1.2
 Adam,2015,7499.0,Manual,8522,Petrol,125,53.3,1.4
 Adam,2017,7499.0,Manual,5200,Petrol,145,53.3,1.2
 Adam,2015,7900.0,Manual,10716,Petrol,125,52.3,1.4
 Adam,2016,8295.0,Manual,25038,Petrol,125,52.3,1.4
 Adam,2017,9799.0,Manual,14190,Petrol,150,47.9,1.4
 Adam,2016,6699.0,Manual,29000,Petrol,125,53.3,1.2
 Adam,2014,5499.0,Manual,36781,Petrol,125,53.3,1.2
 Adam,2016,7299.0,Manual,28694,Petrol,125,53.3,1.2
 Adam,2017,7495.0,Manual,24182,Petrol,150,53.3,1.2
 Adam,2013,5499.0,Manual,64257,Petrol,125,53.3,1.2
 Adam,2017,7499.0,Manual,25280,Petrol,150,53.3,1.2
 Adam,2015,6799.0,Manual,28000,Petrol,125,53.3,1.4
 Adam,2014,5799.0,Manual,41200,Petrol,125,51.4,1.4
 Adam,2018,7299.0,Manual,45238,Petrol,145,53.3,1.2
 Adam,2015,6499.0,Manual,27500,Petrol,30,57.6,1.0
 Adam,2017,7699.0,Manual,16180,Petrol,125,53.3,1.2
 Adam,2017,6795.0,Manual,37464,Petrol,150,52.3,1.4
 Adam,2019,9999.0,Manual,3000,Petrol,145,53.3,1.2
 Adam,2014,5950.0,Manual,54968,Petrol,125,51.4,1.4
 Adam,2017,7749.0,Manual,21882,Petrol,125,53.3,1.2
 Adam,2018,11499.0,Manual,14000,Petrol,140,42.2,1.4
 Adam,2017,7699.0,Manual,22641,Petrol,125,53.3,1.2
 Adam,2013,5299.0,Manual,40474,Petrol,125,51.4,1.4
 Adam,2014,6149.0,Manual,32000,Petrol,125,51.4,1.4
 Adam,2013,5495.0,Manual,48395,Petrol,125,53.3,1.2
 Adam,2018,7899.0,Manual,16400,Petrol,145,53.3,1.2
 Adam,2017,8499.0,Manual,17657,Petrol,125,53.3,1.2
 Adam,2013,5295.0,Manual,59000,Petrol,30,55.4,1.4
 Adam,2017,8490.0,Manual,8854,Petrol,150,53.3,1.2
 Adam,2017,7990.0,Manual,27511,Petrol,150,52.3,1.4
 Adam,2017,8499.0,Manual,1000,Petrol,125,53.3,1.2
 Adam,2017,7999.0,Manual,9300,Petrol,145,53.3,1.2
 Adam,2016,6898.0,Manual,49632,Petrol,125,53.3,1.4
 Adam,2019,10500.0,Manual,7000,Petrol,145,44.8,1.2
 Adam,2019,10250.0,Manual,291,Petrol,145,44.8,1.2
 Adam,2019,10500.0,Manual,232,Petrol,145,44.8,1.2
 Adam,2014,6450.0,Manual,27000,Petrol,125,51.4,1.4
 Adam,2016,7950.0,Manual,12058,Petrol,125,53.3,1.2
 Adam,2018,10395.0,Manual,44,Petrol,150,53.3,1.2
 Adam,2018,8495.0,Manual,24925,Petrol,145,53.3,1.2
 Adam,2016,8900.0,Manual,22241,Petrol,30,57.6,1.0
 Adam,2015,6000.0,Manual,33245,Petrol,125,53.3,1.2
 Adam,2018,10495.0,Manual,900,Petrol,145,56.5,1.4
 Adam,2016,6895.0,Manual,22145,Petrol,125,53.3,1.2
 Adam,2018,9499.0,Manual,14330,Petrol,150,53.3,1.2
 Adam,2015,7195.0,Manual,18000,Petrol,125,51.4,1.4
 Adam,2014,6600.0,Manual,32809,Petrol,125,52.3,1.4
 Adam,2017,7475.0,Manual,22500,Petrol,145,53.3,1.2
 Adam,2016,7000.0,Manual,30517,Petrol,125,52.3,1.4
 Adam,2015,6100.0,Manual,49150,Petrol,125,53.3,1.2
 Adam,2014,3990.0,Manual,85086,Petrol,125,51.4,1.4
 Adam,2019,9743.0,Manual,1350,Petrol,145,44.8,1.2
 Adam,2019,10795.0,Manual,2959,Petrol,145,44.8,1.2
 Adam,2019,9740.0,Manual,1427,Petrol,145,44.8,1.2
 Adam,2015,6995.0,Manual,15430,Petrol,125,53.3,1.2
 Adam,2019,10995.0,Manual,3900,Petrol,145,44.8,1.2
 Adam,2017,9930.0,Manual,2650,Petrol,140,53.3,1.2
 Adam,2017,8282.0,Manual,4553,Petrol,145,53.3,1.2
 Adam,2017,8430.0,Manual,6300,Petrol,125,53.3,1.2
 Adam,2016,7999.0,Manual,21000,Petrol,125,53.3,1.4
 Adam,2018,9258.0,Manual,7235,Petrol,145,44.8,1.2
 Adam,2016,8143.0,Manual,4092,Petrol,125,53.3,1.2
 Grandland X,2019,16130.0,Manual,7330,Petrol,145,44.1,1.2
 Grandland X,2018,16000.0,Manual,30348,Petrol,145,55.4,1.5
 Grandland X,2019,17118.0,Automatic,1185,Diesel,145,57.7,1.5
 Grandland X,2019,18495.0,Manual,3156,Petrol,145,44.1,1.2
 Grandland X,2019,18495.0,Manual,13297,Petrol,145,44.1,1.2
 Grandland X,2018,14995.0,Manual,20732,Diesel,145,70.6,1.6
 Grandland X,2018,13995.0,Manual,24313,Diesel,145,70.6,1.6
 Grandland X,2019,17995.0,Manual,14776,Petrol,145,44.1,1.2
 Grandland X,2018,14995.0,Manual,24056,Petrol,145,55.4,1.2
 Grandland X,2019,18795.0,Manual,11973,Petrol,145,44.1,1.2
 Grandland X,2019,19985.0,Automatic,10,Diesel,145,57.7,1.5
 Grandland X,2018,17698.0,Manual,17775,Petrol,145,44.1,1.2
 Grandland X,2019,17995.0,Manual,12765,Petrol,145,44.1,1.2
 Grandland X,2019,15498.0,Manual,12408,Petrol,150,44.1,1.2
 Grandland X,2019,16198.0,Automatic,18435,Petrol,150,43.5,1.2
 Grandland X,2019,15998.0,Manual,14062,Petrol,145,44.1,1.2
 Grandland X,2019,15998.0,Manual,13553,Diesel,150,56.5,1.5
 Grandland X,2019,15998.0,Manual,10516,Petrol,145,44.1,1.2
 Grandland X,2018,17998.0,Manual,14833,Petrol,145,44.1,1.2
 Grandland X,2020,17498.0,Manual,808,Petrol,150,45.6,1.2
 Grandland X,2019,16498.0,Manual,8890,Diesel,145,56.5,1.5
 Grandland X,2019,15998.0,Manual,11752,Diesel,150,48.7,1.5
 Grandland X,2019,16498.0,Manual,7616,Diesel,145,56.5,1.5
 Grandland X,2019,16498.0,Automatic,17530,Petrol,145,43.5,1.2
 Grandland X,2019,16970.0,Manual,14703,Diesel,145,56.5,1.5
 Grandland X,2019,15990.0,Manual,5533,Petrol,145,44.1,1.2
 Grandland X,2019,16970.0,Manual,15557,Diesel,145,56.5,1.5
 Grandland X,2018,16998.0,Manual,18374,Petrol,145,44.1,1.2
 Grandland X,2019,15995.0,Manual,3000,Petrol,145,44.1,1.2
 Grandland X,2019,19390.0,Manual,6752,Diesel,145,48.7,1.5
 Grandland X,2018,14498.0,Automatic,25132,Diesel,150,65.7,1.6
 Grandland X,2019,15320.0,Manual,10661,Petrol,145,44.1,1.2
 Grandland X,2019,18990.0,Automatic,100,Diesel,145,57.7,1.5
 Grandland X,2019,19500.0,Manual,4578,Petrol,145,44.1,1.2
 Grandland X,2018,14190.0,Manual,9187,Diesel,145,70.6,1.6
 Grandland X,2018,14040.0,Manual,6889,Diesel,145,70.6,1.6
 Grandland X,2019,15680.0,Manual,11245,Petrol,145,44.1,1.2
 Grandland X,2019,17700.0,Manual,11372,Petrol,145,44.1,1.2
 Grandland X,2019,17495.0,Manual,8800,Petrol,145,44.1,1.2
 Grandland X,2018,13245.0,Automatic,32753,Diesel,145,65.7,1.6
 Grandland X,2018,14995.0,Manual,11251,Petrol,145,55.4,1.2
 Grandland X,2018,14995.0,Manual,48791,Diesel,145,56.5,1.5
 Grandland X,2018,13595.0,Manual,11583,Petrol,145,55.4,1.2
 Grandland X,2019,17995.0,Automatic,10,Diesel,145,57.7,1.5
 Grandland X,2019,14950.0,Manual,5102,Petrol,145,44.1,1.2
 Grandland X,2019,15995.0,Manual,11565,Petrol,145,44.1,1.2
 Grandland X,2019,18245.0,Manual,3614,Petrol,145,44.1,1.2
 Grandland X,2018,13995.0,Automatic,14200,Diesel,145,65.7,1.6
 Grandland X,2018,16000.0,Manual,10426,Petrol,150,55.4,1.2
 Grandland X,2018,15495.0,Manual,35597,Diesel,145,56.5,1.5
 Grandland X,2019,15970.0,Manual,22327,Petrol,145,44.1,1.2
 Grandland X,2019,16780.0,Manual,5490,Petrol,145,44.1,1.2
 Grandland X,2019,18810.0,Manual,5500,Diesel,145,48.7,1.5
 Grandland X,2019,16620.0,Manual,12211,Petrol,145,44.1,1.2
 Grandland X,2019,19971.0,Automatic,5902,Petrol,145,42.8,1.2
 Grandland X,2018,16499.0,Manual,10910,Petrol,150,44.1,1.2
 Grandland X,2018,15750.0,Manual,5000,Petrol,145,44.1,1.2
 Grandland X,2019,16140.0,Manual,4077,Diesel,145,53.3,1.5
 Grandland X,2019,15490.0,Manual,599,Petrol,145,44.1,1.2
 Grandland X,2019,19991.0,Manual,3287,Petrol,145,45.6,1.2
 Grandland X,2018,15220.0,Manual,12664,Diesel,145,70.6,1.6
 Grandland X,2019,18940.0,Manual,2128,Diesel,145,56.5,1.5
 Grandland X,2019,15798.0,Manual,15127,Diesel,145,56.5,1.5
 Grandland X,2019,18200.0,Manual,5711,Petrol,145,44.1,1.2
 Grandland X,2019,17301.0,Manual,15443,Petrol,145,44.1,1.2
 Grandland X,2018,15600.0,Automatic,32842,Diesel,145,57.7,1.5
 Grandland X,2018,13500.0,Manual,33129,Diesel,145,56.5,1.5
 Grandland X,2018,13999.0,Manual,41045,Diesel,145,56.5,1.5
 Grandland X,2019,15798.0,Manual,12539,Diesel,150,56.5,1.5
 Grandland X,2019,15798.0,Manual,13581,Diesel,150,48.7,1.5
 Grandland X,2019,15498.0,Manual,20535,Diesel,145,56.5,1.5
 Grandland X,2018,14698.0,Manual,16278,Petrol,150,55.4,1.2
 Grandland X,2019,13965.0,Manual,5955,Petrol,145,44.1,1.2
 Grandland X,2019,15498.0,Manual,20573,Diesel,150,56.5,1.5
 Grandland X,2018,15000.0,Manual,17500,Petrol,145,55.4,1.2
 Grandland X,2019,16400.0,Manual,7816,Petrol,145,44.1,1.2
 Grandland X,2019,16883.0,Manual,3879,Petrol,145,44.1,1.2
 Grandland X,2019,15698.0,Manual,7581,Diesel,145,56.5,1.5
 Grandland X,2019,19400.0,Automatic,7450,Diesel,145,57.7,1.5
 Grandland X,2018,16220.0,Automatic,8166,Petrol,145,54.3,1.2
 Grandland X,2019,19600.0,Manual,4890,Petrol,145,45.6,1.2
 Grandland X,2019,17998.0,Manual,40,Diesel,145,56.5,1.5
 Grandland X,2019,14800.0,Manual,7218,Petrol,145,44.1,1.2
 Grandland X,2018,16300.0,Automatic,21252,Diesel,145,57.7,1.5
 Grandland X,2018,15795.0,Manual,21897,Petrol,145,52.3,1.2
 Grandland X,2019,18999.0,Automatic,4557,Diesel,145,57.7,1.5
 Grandland X,2019,16899.0,Manual,9567,Petrol,150,44.1,1.2
 Grandland X,2018,17499.0,Manual,11118,Petrol,145,44.1,1.2
 Grandland X,2018,13698.0,Manual,12012,Petrol,150,44.1,1.2
 Grandland X,2019,19990.0,Manual,9751,Diesel,145,48.7,1.5
 Grandland X,2019,15449.0,Manual,12751,Petrol,145,44.1,1.2
 Grandland X,2019,17599.0,Manual,11624,Petrol,145,44.1,1.2
 Grandland X,2019,17998.0,Manual,31,Diesel,145,56.5,1.5
 Grandland X,2018,14199.0,Automatic,22087,Diesel,145,65.7,1.6
 Grandland X,2019,18999.0,Automatic,724,Petrol,145,43.5,1.2
 Grandland X,2019,15999.0,Automatic,2141,Petrol,145,43.5,1.2
 Grandland X,2018,15100.0,Automatic,38383,Diesel,145,57.7,1.5
 Grandland X,2019,17999.0,Manual,6351,Diesel,145,48.7,1.5
 Grandland X,2019,18480.0,Manual,13962,Petrol,150,44.1,1.2
 Grandland X,2018,15399.0,Manual,11133,Petrol,145,55.4,1.2
 Grandland X,2018,15000.0,Manual,5845,Petrol,150,44.1,1.2
 Grandland X,2019,16500.0,Manual,6459,Petrol,150,44.1,1.2
 Grandland X,2018,15246.0,Automatic,3856,Petrol,145,43.5,1.2
 Grandland X,2019,18121.0,Automatic,11,Diesel,145,57.7,1.5
 Grandland X,2019,18000.0,Manual,18,Diesel,145,70.6,1.6
 Grandland X,2019,18447.0,Manual,4007,Petrol,145,44.1,1.2
 Grandland X,2019,16000.0,Automatic,1612,Petrol,145,43.5,1.2
 Grandland X,2019,18498.0,Manual,5797,Diesel,145,48.7,1.5
 Grandland X,2019,17500.0,Automatic,10781,Petrol,150,43.5,1.2
 Grandland X,2018,15000.0,Manual,10112,Petrol,145,55.4,1.2
 Grandland X,2018,16000.0,Manual,16578,Diesel,150,56.5,1.5
 Grandland X,2019,17499.0,Manual,2876,Diesel,145,55.4,1.5
 Grandland X,2019,18500.0,Manual,12071,Diesel,145,56.5,1.5
 Grandland X,2019,17991.0,Manual,6524,Diesel,145,55.4,1.5
 Grandland X,2019,15991.0,Manual,5594,Petrol,145,44.1,1.2
 Grandland X,2019,18693.0,Manual,11277,Petrol,145,44.1,1.2
 Grandland X,2018,16195.0,Automatic,16669,Diesel,145,65.7,1.6
 Grandland X,2018,14699.0,Manual,10163,Diesel,145,56.5,1.5
 Grandland X,2018,14050.0,Manual,9389,Diesel,145,70.6,1.6
 Grandland X,2018,15499.0,Manual,9937,Diesel,145,70.6,1.6
 Grandland X,2018,13199.0,Manual,15943,Petrol,150,55.4,1.2
 Grandland X,2019,15300.0,Manual,4005,Petrol,145,44.1,1.2
 Grandland X,2019,18491.0,Manual,6259,Diesel,145,48.7,1.5
 Grandland X,2018,13990.0,Manual,26952,Diesel,145,70.6,1.6
 Grandland X,2019,15640.0,Manual,3349,Petrol,145,44.1,1.2
 Grandland X,2019,17120.0,Automatic,12502,Diesel,145,57.7,1.5
 Grandland X,2019,15998.0,Manual,13717,Petrol,150,44.1,1.2
 Grandland X,2019,15998.0,Manual,12301,Diesel,150,56.5,1.5
 Grandland X,2019,16298.0,Manual,8646,Diesel,150,48.7,1.5
 Grandland X,2019,15698.0,Manual,22921,Petrol,145,44.1,1.2
 Grandland X,2019,18193.0,Manual,11148,Petrol,145,44.1,1.2
 Grandland X,2018,16395.0,Automatic,16669,Diesel,150,65.7,1.6
 Grandland X,2019,16498.0,Manual,6440,Diesel,145,48.7,1.5
 Grandland X,2019,16298.0,Manual,9616,Petrol,150,44.1,1.2
 Grandland X,2019,15998.0,Manual,9935,Diesel,150,56.5,1.5
 Grandland X,2018,17998.0,Automatic,20186,Petrol,150,51.4,1.2
 Grandland X,2019,15798.0,Manual,10586,Diesel,150,48.7,1.5
 Grandland X,2019,15798.0,Manual,13284,Diesel,150,48.7,1.5
 Grandland X,2019,18193.0,Manual,11703,Petrol,145,44.1,1.2
 Grandland X,2019,18393.0,Manual,9859,Petrol,145,44.1,1.2
 Grandland X,2019,15590.0,Manual,18853,Petrol,150,44.1,1.2
 Grandland X,2018,13850.0,Manual,26779,Diesel,145,56.5,1.5
 Grandland X,2019,15998.0,Manual,14549,Petrol,150,44.1,1.2
 Grandland X,2019,16298.0,Manual,8039,Diesel,150,48.7,1.5
 Grandland X,2019,15495.0,Manual,7440,Petrol,145,44.1,1.2
 Grandland X,2019,18991.0,Manual,11015,Petrol,145,44.1,1.2
 Grandland X,2018,13913.0,Manual,26128,Diesel,145,56.5,1.5
 Grandland X,2019,19190.0,Automatic,16228,Diesel,150,57.7,1.5
 Grandland X,2019,15495.0,Manual,8753,Petrol,145,44.1,1.2
 Grandland X,2018,14989.0,Manual,7287,Diesel,145,70.6,1.6
 Grandland X,2018,15999.0,Manual,12909,Petrol,150,55.4,1.2
 Grandland X,2018,13587.0,Manual,11011,Diesel,145,70.6,1.6
 Grandland X,2019,16570.0,Manual,2460,Petrol,145,44.1,1.2
 Grandland X,2018,13677.0,Manual,10480,Diesel,145,70.6,1.6
 Grandland X,2019,16320.0,Manual,6167,Petrol,145,44.1,1.2
 Grandland X,2019,17698.0,Manual,63,Diesel,145,56.5,1.5
 Grandland X,2018,15590.0,Automatic,15263,Petrol,145,54.3,1.2
 Grandland X,2019,18132.0,Manual,11292,Petrol,150,44.1,1.2
 Grandland X,2020,17600.0,Manual,10,Petrol,145,45.6,1.2
 Grandland X,2019,16300.0,Manual,10,Petrol,150,44.1,1.2
 Grandland X,2019,16300.0,Manual,10,Petrol,145,44.1,1.2
 Grandland X,2018,14800.0,Manual,21337,Diesel,145,70.6,1.6
 Grandland X,2019,17700.0,Manual,13563,Petrol,145,44.1,1.2
